Unnamed: 0,Canal_id,year,Canal_name,Sample_water_point,TEMP. (oC),  pH,DO (mg/l),H2S (mg/l),BOD (mg/l),COD (mg/l),SS (mg/l),TKN (mg/l),NH3N (mg/l),NO2 (mg/l),NO3 (mg/l),T-P (mg/l),T.Coliform (col/100ml),Sample_water_point (EN),Canal_name (EN),Latitude,Longitude
103,341.0,2561,คลองบางปะแก้ว,ถนนราษฎร์บูรณะ,28.0,7.3,2.4,0.0,5.0,64.0,14.0,5.0,2.5,0.0,1.6,0.6,7000000.0,Ratburana Road,Bang Pakaeo Canal,,
104,342.0,2561,คลองบางปะแก้ว,ถนนสุขสวัสดิ์,28.0,7.3,2.0,0.0,9.0,59.0,18.0,7.3,3.2,0.0,1.6,0.8,23000000.0,Suksawat Road,Bang Pakaeo Canal,,
105,351.0,2561,,โรงสูบน้ำพระราม 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rama 4 Water Pumping Plant,#VALUE!,13.7357058,100.6424864
106,371.0,2561,คลองสำโรง,สะพานสำโรง  (ถนนศรีนครินทร์),28.0,7.6,0.0,0.4,14.0,92.0,18.0,15.1,3.2,0.01,2.8,1.6,4300000000.0,Samrong Bridge (Srinakarin Road),Khlong Samrong,13.577937868014300,100.82161823760200
107,381.0,2561,คลองประปา,ในเขื่อนตลาดบางซื่อตัดกับคลองเปรม,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,In the Bang Sue Market Dam intersecting with Khlong Prem.,Khlong Prapa,13.824518692066000,100.53789259616600
108,382.0,2561,คลองประปา,นอกเขื่อนตัดกับถนนแจ้งวัฒนะ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outside the dam intersecting with Chaengwattana Road.,Khlong Prapa,13.824518692066000,100.53789259616600
109,391.0,2561,คลองบางกอกใหญ่,ถนนเพชรเกษม,29.0,7.4,1.8,0.0,5.0,63.0,12.0,2.2,0.6,0.04,1.8,0.3,4600000.0,Phetkasem Road,Bangkok Yai Canal,,
110,392.0,2561,คลองบางกอกใหญ่,ร.ร.พาณิชยการธนบุรี,29.0,7.4,1.1,0.0,6.0,59.0,45.0,2.8,0.3,0.0,1.9,0.4,1500000.0,Thonburi Commercial School,Bangkok Yai Canal,,
111,393.0,2561,คลองบางกอกใหญ่,วัดช่างเหล็ก,29.0,7.4,1.0,0.0,5.0,53.0,12.0,3.4,1.2,0.0,1.9,0.4,4600000.0,Changlek Temple,Bangkok Yai Canal,,
112,394.0,2561,คลองบางกอกใหญ่,บางขุนนนท์,29.0,7.6,2.2,0.0,5.0,46.0,19.0,2.2,0.6,0.08,2.0,0.1,930000.0,Bang Khun Non,Bangkok Yai Canal,,
113,395.0,2561,คลองบางกอกใหญ่,สะพานเจริญพาสน์,29.0,7.5,2.8,0.0,6.0,65.0,19.0,1.1,0.6,0.09,2.0,0.2,150000.0,Charoenpas Bridge,Bangkok Yai Canal,,
114,401.0,2561,คลองบางกรวย,วัดกล้วย (ถ.บางกรวย-ไทรน้อย22),29.0,7.4,1.2,0.0,5.0,48.0,18.0,2.8,1.2,0.14,1.3,0.4,43000000.0,Kluai Temple (Bang Kruai-Sai Noi 22 Rd.),Khlong Bang Kruai,13.81497094414860,100.49637410521600
115,402.0,2561,คลองบางกรวย,วัดสำโรง  (สะพานเฉลิมศักดิ์),29.0,7.4,1.0,0.0,6.0,51.0,17.0,2.8,1.5,0.28,1.4,0.3,93000000.0,Samrong Temple (Chalermsak Bridge),Khlong Bang Kruai,13.81497094414860,100.49637410521600
116,411.0,2561,คลองมหาสวัสดิ์,หน้าวัดชัยพฤกษ์,28.0,7.3,1.8,0.0,4.0,40.0,39.0,0.6,0.0,0.39,2.3,0.2,1500.0,In front of Chaiyaphruek Temple,Khlong Mahasawat,13.7985633,100.4594993
117,421.0,2561,คลองทวีวัฒนา,ถ. ปิ่นเกล้า-นครชัยศรี,28.0,7.1,1.0,0.0,5.0,38.0,7.0,2.2,0.6,0.03,2.1,0.3,1500000.0,Pinklao-Nakhon Chai Si Rd.,Khlong Thawi Watthana,13.8605389,100.3018712
118,422.0,2561,คลองทวีวัฒนา,แยกถนนเพชรเกษม  69,28.0,7.2,0.0,0.1,8.0,76.0,7.0,2.2,0.6,0.0,1.8,0.5,23000000.0,Phetkasem Road Intersection 69,Khlong Thawi Watthana,13.8605389,100.3018712
119,423.0,2561,คลองทวีวัฒนา,สน. ศาลาแดง,28.0,7.3,1.1,0.0,6.0,49.0,7.0,8.4,3.2,0.0,2.1,0.2,2400000.0,Saladaeng Police Station,Khlong Thawi Watthana,13.8605389,100.3018712
120,431.0,2561,คลองสนามชัย,วัดสิงห์,28.0,7.2,1.1,0.0,5.0,50.0,5.0,1.7,0.9,0.59,1.9,0.5,11000000.0,Wat Singh,Sanamchai Canal,,
121,432.0,2561,คลองสนามชัย,วัดเลา,28.0,7.3,1.7,0.0,5.0,52.0,5.0,1.1,0.6,0.54,1.9,0.5,240000000.0,Wat Lao,Sanamchai Canal,,
122,433.0,2561,คลองสนามชัย,สน. ท่าข้าม,28.0,7.2,0.0,1.8,11.0,62.0,8.0,6.2,2.2,0.08,1.6,0.9,24000000000.0,Tha Kham Police Station,Sanamchai Canal,,
123,434.0,2561,คลองสนามชัย,วัดบางกระดี่,28.0,7.4,1.7,0.0,5.0,36.0,9.0,3.4,1.5,0.05,2.3,0.8,43000000.0,Bang Kradi Temple,Sanamchai Canal,,
124,435.0,2561,คลองสนามชัย,วัดแสมดำ,28.0,7.4,1.4,0.0,5.0,40.0,11.0,2.8,1.5,0.06,2.7,0.8,240000000.0,Wat Samae Dam,Sanamchai Canal,,
125,441.0,2561,คลองหัวกระบือ,วัดหัวกระบือ,28.0,7.4,1.8,0.0,6.0,50.0,12.0,4.5,2.2,0.0,1.9,0.8,1100000000.0,Buffalo Head Temple,Khlong Hua Krabue,,
126,451.0,2561,คลองขุนราชวินิตใจ,หน้า ปตร.คลองขุนฯ,28.0,7.4,3.0,0.0,5.0,195.0,46.0,1.7,0.6,0.24,1.1,0.4,40000.0,In front of Khlong Khun Police Station,Khun Ratchawinitjai Canal,,
127,452.0,2561,คลองขุนราชวินิตใจ,ตรงข้ามปตร.รางสะแก,28.0,7.8,2.7,0.0,5.0,58.0,12.0,3.4,1.2,0.02,2.1,0.5,230000.0,Opposite Rang Sakae Police Station,Khun Ratchawinitjai Canal,,
128,453.0,2561,คลองขุนราชวินิตใจ,วัดหัวกระบือ,28.0,7.7,2.8,0.0,5.0,82.0,11.0,4.5,2.5,0.02,1.6,0.7,150000000.0,Buffalo Head Temple,Khun Ratchawinitjai Canal,,
129,461.0,2561,คลองประเวศบุรีรมย์,หน้าวัดลานบุญ,30.0,7.6,1.8,0.0,6.0,42.0,16.0,4.5,2.2,0.39,2.0,0.3,4000000.0,In front of Wat Lan Bun,Khlong Prawet Burirom,13.742743415277700,100.70024496207000
130,462.0,2561,คลองประเวศบุรีรมย์,สำนักงานเขตลาดกระบัง,30.0,7.6,2.6,0.0,5.0,36.0,19.0,2.8,1.1,0.5,2.0,0.3,23000000.0,Lat Krabang District Office,Khlong Prawet Burirom,13.742743415277700,100.70024496207000
131,463.0,2561,คลองประเวศบุรีรมย์,ถนนพัฒนาการ,30.0,7.6,1.9,0.0,8.0,45.0,10.0,2.8,1.1,0.1,1.9,0.7,1100000000.0,Phatthanakan Road,Khlong Prawet Burirom,13.742743415277700,100.70024496207000
132,471.0,2561,คลองเชิงตาแพ,ปตร. เชิงตาแพ,28.0,7.5,3.6,0.0,5.0,158.0,21.0,2.2,0.9,0.07,1.3,0.5,90000.0,Choeng Ta Phae Police Station,Choeng Ta Phae Canal,,
133,472.0,2561,คลองรางหอกหัก,ปตร. วัดลูกโค,28.0,7.6,3.2,0.0,4.0,183.0,53.0,1.1,0.6,0.1,0.8,0.3,230000.0,Police Station Luk Kho Temple,Khlong Rang Hok Hak,,
134,473.0,2561,คลองรางหอกหัก,ปตร. เรือสัญจร,28.0,7.6,2.7,0.0,4.0,202.0,40.0,1.1,0.6,0.21,1.0,0.5,40000.0,Traffic boat patrol,Khlong Rang Hok Hak,,
135,481.0,2561,คลองบางจาก,โรงกลั่นน้ำมันบางจาก (เขตพระโขนง),28.0,7.6,0.0,0.3,20.0,72.0,21.0,13.4,4.5,0.02,1.9,1.4,2300000000.0,Bangchak Oil Refinery (Phra Khanong District),Khlong Bang Chak,13.616893104385200,100.54199283343500
136,491.0,2561,คลองบางรัก,ถนนจรัญสนิทวงค์,29.0,7.0,0.0,0.1,7.0,47.0,10.0,9.0,7.6,0.0,1.3,0.8,230000000000.0,Charansanitwong Road,Khlong Bang Rak,13.87262110660050,100.44671229033500
137,501.0,2561,คลองบางกะปิ,ปตร. บางกะปิ,28.0,7.4,1.0,0.0,12.0,61.0,20.0,17.9,2.8,0.73,8.1,2.9,110000000000.0,Bang Kapi Police Station,Khlong Bang Kapi,13.75073969699250,100.57005437238100
138,511.0,2561,คลองบางเขน,ปตร. บางเขนเก่า,25.0,7.5,2.7,0.0,4.0,47.0,28.0,0.6,0.3,0.0,1.9,0.1,280000.0,Old Bang Khen Police Station,Khlong Bang Khen,13.825068763473000,100.5092098115740
139,512.0,2561,คลองบางเขน,วัดทางหลวง,25.0,7.5,0.0,0.2,9.0,66.0,5.0,3.4,1.1,0.04,1.1,0.4,11000000.0,highway temple,Khlong Bang Khen,13.825068763473000,100.5092098115740
140,513.0,2561,คลองบางเขน,ข้างทัณฑสถานบางเขน,25.0,7.5,0.0,0.7,14.0,83.0,9.0,5.6,2.2,0.02,1.2,0.9,11000000.0,Next to Bang Khen Correctional Institution,Khlong Bang Khen,13.825068763473000,100.5092098115740
141,514.0,2561,คลองบางเขน,ชุมชนบางบัว,25.0,7.4,1.3,0.0,9.0,46.0,10.0,7.3,4.5,0.0,1.2,0.9,390000.0,Bang Bua Community,Khlong Bang Khen,13.825068763473000,100.5092098115740
142,515.0,2561,คลองบางเขน,ใกล้โรงงานปรับปรุงคุณภาพน้ำบางบัว,25.0,7.5,1.2,0.0,6.0,46.0,11.0,4.5,1.5,0.0,1.1,0.6,2100000.0,Near the Bang Bua water quality improvement factory.,Khlong Bang Khen,13.825068763473000,100.5092098115740
143,516.0,2561,คลองบางเขนใหม่,ถนนพิบูลย์สงคราม,25.0,7.6,2.3,0.0,6.0,49.0,20.0,1.1,0.6,0.0,1.7,0.1,150000.0,Phibunsongkram Road,Khlong Bang Khen Mai,13.820876263485800,100.5152081940510
144,521.0,2561,คลองบางยี่ขัน,วัดพระศิริไอยสวรรค์,29.0,7.1,0.3,0.0,10.0,50.0,19.0,7.8,3.9,0.0,1.6,0.7,110000000000.0,Wat Phra Siri Aiya Sawan,Khlong Bang Yi Khan,13.778249253416800,100.48022946442100
145,522.0,2561,คลองบางยี่ขัน,ถนนจรัญสนิทวงค์,29.0,7.3,0.0,0.3,13.0,55.0,19.0,12.9,8.1,0.01,1.9,1.0,430000000000.0,Charansanitwong Road,Khlong Bang Yi Khan,13.778249253416800,100.48022946442100
146,523.0,2561,คลองบางยี่ขัน,ซอยบรมราชชนนี  2,29.0,7.4,0.0,0.1,7.0,46.0,12.0,3.4,1.7,0.0,1.8,0.8,430000000000.0,Soi Borommaratchachonnani 2,Khlong Bang Yi Khan,13.778249253416800,100.48022946442100
147,531.0,2561,คลองบางจาก,วัดเปาว์โลหิต (เขตบางพลัด),29.0,7.4,0.0,0.3,12.0,48.0,10.0,10.1,4.2,0.01,1.4,1.0,150000000000.0,Wat Pao Lohit (Bang Phlat District),Khlong Bang Chak,13.616893104385200,100.54199283343500
148,541.0,2561,คลองบางพลู,วัดภาณุรังสี,29.0,7.4,0.0,0.3,15.0,59.0,16.0,12.9,4.5,0.01,1.7,1.4,93000000.0,Phanurangsi Temple,Khlong Bang Phlu,13.878351272776100,100.43808277684200
149,551.0,2561,คลองบางพลัด,ถนนจรัญสนิทวงค์,29.0,7.5,0.0,0.2,11.0,44.0,16.0,8.4,4.5,0.0,1.7,1.1,9300000000.0,Charansanitwong Road,Khlong Bang Phlat,13.791015252248300,100.50538767606800
150,561.0,2561,คลองพระครู,ถนนจรัญสนิทวงค์,29.0,7.5,0.0,0.1,10.0,41.0,10.0,11.2,9.0,0.0,1.6,0.8,2400000000000.0,Charansanitwong Road,Khlong Phrakru,,
151,571.0,2561,คลองบางโพ,สน. บางโพ,28.0,7.2,0.0,0.4,23.0,90.0,12.0,11.2,5.6,0.01,1.6,1.1,23000000000000.0,Bang Pho Police Station,Khlong Bang Pho,13.9998688,100.5121296
152,572.0,2561,คลองบางโพ,ถนนประชาราษฏร์สาย 1,28.0,7.3,0.0,0.4,32.0,99.0,14.0,9.5,4.5,0.02,1.5,1.0,23000000000000.0,Pracharat Sai 1 Road,Khlong Bang Pho,13.9998688,100.5121296
153,581.0,2561,คลองหลุมไผ่,ถนนลาดปลาเค้า,28.0,7.3,0.0,0.1,15.0,65.0,6.0,9.0,1.1,0.67,2.4,1.3,46000000000.0,Lat Pla Khao Road,Khlong Lum Phai,13.846186440771700,100.59819437091400
154,582.0,2561,คลองหลุมไผ่,ซ. ลาดปลาเค้า 47,28.0,7.5,1.4,0.0,6.0,36.0,8.0,6.2,1.1,0.42,2.1,0.8,110000000000.0,Soi Lat Pla Khao 47,Khlong Lum Phai,13.846186440771700,100.59819437091400
155,591.0,2561,คลองกุ่ม,หมู่บ้านสหกรณ์ (ซ.28),28.0,7.4,0.0,0.5,30.0,91.0,12.0,15.7,7.6,0.02,2.7,2.1,24000000000.0,Cooperative Village (Soi 28),Khlong Kum,13.7853201,100.6686634
156,592.0,2561,คลองกุ่ม,ถ. สุขาภิบาล 2,28.0,7.6,0.0,0.2,17.0,80.0,4.0,8.4,4.5,0.01,2.2,1.7,46000000000.0,Sukhaphiban 2 Rd.,Khlong Kum,13.7853201,100.6686634
157,601.0,2561,คลองพังพวย,ถ. สุขาภิบาล 1,28.0,7.5,0.0,0.4,24.0,87.0,5.0,14.6,11.8,0.01,2.9,2.0,4300000000.0,Sukhapiban Rd. 1,Khlong Phang Phuai,13.782268633531400,100.77958256174500
158,602.0,2561,คลองพังพวย,หลังแฟลตคลองจั่น ซ.57,28.0,7.6,2.3,0.0,11.0,59.0,9.0,8.4,3.2,0.0,1.7,1.3,9300000000.0,"Behind Khlong Chan Flats, Soi 57",Khlong Phang Phuai,13.782268633531400,100.77958256174500
159,611.0,2561,คลองเตย,ปตร. คลองเตย,28.0,7.3,0.0,1.0,32.0,97.0,9.0,13.4,5.6,0.0,2.1,2.1,210000000000.0,Khlong Toei Police Station,Khlong Toei,13.7186733,100.560278
160,612.0,2561,คลองเตย,อาคารทวิช,28.0,7.4,0.0,0.7,35.0,95.0,143.0,21.8,16.8,0.0,2.8,2.5,930000000000.0,Twitch Building,Khlong Toei,13.7186733,100.560278
161,621.0,2561,คลองวัดดอน,ซ. เจริญกรุง 57,28.0,7.1,1.2,0.0,7.0,47.0,18.0,1.1,0.3,0.08,2.0,0.2,1200000.0,Soi Charoen Krung 57,Khlong Wat Don,13.7151982763228,100.514853011191
162,631.0,2561,คลองต้นไทร,ถ. เจริญนคร 17,27.0,7.2,0.0,0.2,17.0,66.0,14.0,8.4,3.1,0.02,1.1,0.9,11000000000000.0,Charoen Nakhon Rd. 17,Khlong Ton Sai,13.7204583,100.5045283
163,641.0,2561,คลองวัดทองเพลง,วัดทองเพลง,27.0,7.2,0.0,0.5,15.0,55.0,24.0,9.5,2.2,0.01,1.1,1.0,2100000000000.0,Wat Thong Phleng,Khlong Wat Thong Phleng,13.72526047413960,100.50517087985000
164,642.0,2561,คลองวัดทองเพลง,ถนนเจริญนคร,27.0,7.1,0.0,0.3,23.0,97.0,14.0,6.7,2.5,0.01,0.9,0.8,4600000000000.0,Charoen Nakhon Road,Khlong Wat Thong Phleng,13.72526047413960,100.50517087985000
165,651.0,2561,คลองหัวลำโพง,หน้าเขตคลองเตย,28.0,7.4,0.0,1.2,33.0,82.0,8.0,14.0,5.6,0.0,2.0,2.1,460000000000000.0,In front of Khlong Toei District,Khlong Hua Lamphong,13.713108222328600,100.5749177840610
166,661.0,2561,คลองกรวย,ซ. เจริญกรุง 71,28.0,7.3,1.6,0.0,7.0,32.0,17.0,2.2,0.8,0.06,2.1,0.1,930000.0,Soi Charoen Krung 71,Khlong Kruai,13.71105478898720,100.51057841213100
167,671.0,2561,คลองด่าน,ถนนเทอดไทย,29.0,7.5,2.1,0.0,5.0,22.0,10.0,1.1,0.3,0.06,1.5,0.5,11000000.0,Theot Thai Road,Khlong Dan,13.5225946,100.8301161
168,672.0,2561,คลองด่าน,ท่าน้ำวัดนางนองวรวิหาร (ถ.วุฒากาศ),29.0,7.5,1.4,0.0,5.0,25.0,11.0,1.1,0.3,0.06,1.5,0.4,11000000.0,Wat Nang Nong Worawihan Pier (Wutthakat Road),Khlong Dan,13.5225946,100.8301161
169,691.0,2561,คลองลาดยาว,ถนนวิภาวดีรังสิต,28.0,7.2,0.0,0.3,36.0,99.0,15.0,21.3,14.0,0.01,2.6,2.4,70000000000.0,Vibhavadi Rangsit Road,Khlong Lat Yao,13.858551704775200,100.5864740188840
170,692.0,2561,คลองลาดยาว,ถนนรัชดาภิเษก,28.0,7.3,0.0,0.2,15.0,63.0,8.0,14.0,7.0,0.01,1.4,1.4,1200000000000.0,Ratchadaphisek Road,Khlong Lat Yao,13.858551704775200,100.5864740188840
171,701.0,2561,คลองพญาเวิก,ถนนลาดพร้าว (ซอยลาดพร้าว 5/1),28.0,7.5,0.0,0.1,7.0,43.0,6.0,11.2,3.2,0.01,0.9,1.5,110000000000.0,Lat Phrao Road (Soi Lat Phrao 5/1),Khlong Phaya Wek,13.80361460758830,100.56738717237300
172,711.0,2561,คลองน้ำแก้ว,ถนนลาดพร้าว (ซอยลาดพร้าว 35),28.0,7.5,0.0,0.3,16.0,67.0,8.0,17.3,4.5,0.01,1.4,2.0,280000000000.0,Lat Phrao Road (Soi Lat Phrao 35),Khlong Nam Kaew,13.802510539676900,100.58137533979400
173,712.0,2561,คลองน้ำแก้ว,ถนนรัชดาภิเษก,28.0,7.5,0.7,0.0,7.0,38.0,6.0,10.1,2.5,0.0,1.4,1.5,150000000000000.0,Ratchadaphisek Road,Khlong Nam Kaew,13.802510539676900,100.58137533979400
174,721.0,2561,คลองสวนหลวง 1,ถนนพระราม 1 (แยกเจริญผล),29.0,7.5,0.0,0.3,39.0,106.0,17.0,11.8,5.6,0.03,2.5,2.1,4600000000000.0,Rama 1 Road (Charoen Phon Intersection),Khlong Suan Luang 1,13.737177959778300,100.60592027914000
175,722.0,2561,คลองสวนหลวง 1,ถนนเจริญเมือง,29.0,7.5,0.0,0.4,21.0,84.0,13.0,7.8,4.5,0.01,1.6,1.1,93000000000000.0,Charoen Mueang Road,Khlong Suan Luang 1,13.737177959778300,100.60592027914000
176,741.0,2561,คลองบางกระบือ,ถนนสามเสน (บริษัท บุญรอด บิวเวอรี่),28.0,7.5,1.7,0.0,5.0,42.0,13.0,1.1,0.6,0.15,1.8,0.4,400000000.0,Samsen Road (Boon Rawd Brewery Company),Bang Krabue Canal,,
177,751.0,2561,คลองนาซอง,ถนนประชาสงเคราะห์ (ซอยพาณิชจำนงค์),28.0,7.5,0.0,0.5,63.0,132.0,51.0,33.6,17.9,0.03,3.4,2.6,1100000000000000.0,Pracha Songkhro Road (Soi Phanitchamnong),Na Song Canal,,
178,752.0,2561,คลองนาซอง,ถนนพระราม 9 (สถานีสูบน้ำนาซอง),28.0,7.6,0.0,5.0,62.0,123.0,15.0,33.6,9.8,0.03,3.1,2.6,1100000000000000.0,Rama 9 Road (Nasong Pumping Station),Na Song Canal,,
179,761.0,2561,คลองบางสะแก,ถนนเทอดไทย (สะพานเทศบาล 11),29.0,7.4,0.0,0.5,28.0,94.0,26.0,8.4,4.5,0.0,1.5,1.0,4300000000.0,Thet Thai Road (Thetsaban Bridge 11),Khlong Bang Sakae,13.702614371301500,100.47853832836600
180,762.0,2561,คลองบางสะแก,ถนนเทอดไทย  ซอย 33 (วัดบางสะแกใน),29.0,7.3,0.0,0.4,27.0,106.0,25.0,10.6,5.6,0.0,1.6,1.0,9300000000.0,"Theot Thai Road, Soi 33 (Wat Bang Sakae Nai)",Khlong Bang Sakae,13.702614371301500,100.47853832836600
181,771.0,2561,คลองวัดอนงค์,หน้าวัดอนงค์,27.0,7.1,0.0,0.5,27.0,80.0,15.0,9.5,2.5,0.0,1.5,1.4,460000000000000.0,In front of Wat Anong,Khlong Wat Anong,,
182,781.0,2561,คลองสองต้นนุ่น,หลังโรงงานปรับปรุงคุณภาพน้ำร่มเกล้า,29.0,7.5,1.0,0.0,5.0,58.0,29.0,3.4,2.2,0.07,2.6,0.2,240000000000000.0,After the factory improved the quality of Romklao water,Khlong Song Ton Nun,13.760603,100.7344794
183,782.0,2561,คลองสองต้นนุ่น,ซ.รามคำแหง 209,29.0,7.4,1.5,0.0,5.0,50.0,60.0,2.8,1.5,0.02,2.2,0.3,1100000000000000.0,Soi Ramkhamhaeng 209,Khlong Song Ton Nun,13.760603,100.7344794
184,791.0,2561,คลองบางลำภูล่าง,วัดเศวตฉัตร  (คลองสาน),27.0,7.2,0.0,0.8,15.0,68.0,45.0,12.9,1.1,0.0,1.5,1.2,280000000000.0,Wat Sawetchat (Khlong San),Bang Lamphu Lang Canal,13.716940888095700,100.50148340717600
185,801.0,2561,คลองวัดราชา,วัดราชา,28.0,6.9,2.6,0.0,6.0,65.0,15.0,2.2,1.2,0.06,2.0,0.2,1100000000.0,Wat Racha,Wat Racha Canal,,
186,811.0,2561,คลองบุปผา,สน.บุปผาราม,29.0,7.5,1.9,0.0,5.0,54.0,14.0,2.2,0.3,0.09,1.6,0.3,240000000.0,Buppharam Police Station,Klong Buppa,,
187,821.0,2561,คลองบางผักหนาม,ซอยจรัญฯ  41,29.0,7.5,0.0,0.3,10.0,52.0,13.0,6.2,3.2,0.0,1.6,0.8,4600000000000.0,Soi Charan 41,Khlong Bang Phaknam,,
188,831.0,2561,คลองบางบัวหรุ,ซอยจรัญฯ  45,29.0,7.5,0.0,0.5,12.0,50.0,11.0,2.8,1.1,0.01,1.7,0.7,2400000000000.0,Soi Charan 45,Khlong Bang Bua Ru,,
